Type,Subtype,Subset,Filter,Genotype,QQ.Field,QQ,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,TRUTH.TOTAL,TRUTH.TP,TRUTH.FN,QUERY.TOTAL,QUERY.TP,QUERY.FP,QUERY.UNK,FP.gt,FP.al,TRUTH.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,TRUTH.FN.TiTv_ratio,TRUTH.FN.het_hom_ratio,TRUTH.TP.TiTv_ratio,TRUTH.TP.het_hom_ratio,QUERY.FP.TiTv_ratio,QUERY.FP.het_hom_ratio,QUERY.TP.TiTv_ratio,QUERY.TOTAL.TiTv_ratio,QUERY.TOTAL.het_hom_ratio,QUERY.TP.het_hom_ratio,QUERY.UNK.TiTv_ratio,QUERY.UNK.het_hom_ratio
SNP,*,map_l250_m0_e0,PASS,*,QUAL,*,0.974371,0.97576,0.939389,0.975065,2107,2053,54,34713,2053,51,32609,11,0,1.790728,2.355096,1.347826,2.6,1.804645,2.349103,1.04,9.2,1.804645,1.781097,3.64698,2.349103,1.781207,3.759089
SNP,*,map_l250_m0_e0,PASS,het,QUAL,*,0.973631,0.969044,0.945432,0.971332,1479,1440,39,27232,1440,46,25746,8,0,1.631673,,1.166667,,1.647059,,1.090909,,1.647059,1.757112,,,1.765117,
SNP,*,map_l250_m0_e0,PASS,hetalt,QUAL,*,0.0,,1.0,,0,0,0,14,0,0,14,0,0,,,,,,,,,,0.642857,,,0.642857,
SNP,*,map_l250_m0_e0,PASS,homalt,QUAL,*,0.976115,0.991909,0.917236,0.983949,628,613,15,7467,613,5,6849,3,0,2.253886,,2.0,,2.260638,,0.666667,,2.260638,1.878566,,,1.850187,
SNP,*,map_l250_m1_e0,PASS,*,QUAL,*,0.981416,0.984187,0.900095,0.9828,7103,6971,132,70897,6971,112,63814,31,0,1.744015,1.911403,1.444444,1.933333,1.750394,1.91099,1.24,13.0,1.750394,1.781146,3.200249,1.91099,1.78573,3.408073
SNP,*,map_l250_m1_e0,PASS,het,QUAL,*,0.98133,0.977764,0.913365,0.979544,4660,4573,87,53985,4573,104,49308,25,0,1.672018,,1.289474,,1.680539,,1.311111,,1.680539,1.760957,,,1.769801,
SNP,*,map_l250_m1_e0,PASS,hetalt,QUAL,*,1.0,1.0,0.883721,1.0,5,5,0,43,5,0,38,0,0,0.8,,,,0.8,,,,0.8,0.581395,,,0.552632,
SNP,*,map_l250_m1_e0,PASS,homalt,QUAL,*,0.981542,0.996668,0.857668,0.989047,2438,2393,45,16869,2393,8,14468,6,0,1.89893,,1.8125,,1.900606,,0.6,,1.900606,1.856732,,,1.850837,
SNP,*,map_l250_m2_e0,PASS,*,QUAL,*,0.982696,0.984858,0.904753,0.983776,7744,7610,134,81126,7610,117,73399,32,0,1.753731,1.917798,1.436364,1.851064,1.760058,1.919002,1.127273,13.625,1.760058,1.770328,3.097231,1.919002,1.772734,3.271033
SNP,*,map_l250_m2_e0,PASS,het,QUAL,*,0.982894,0.978661,0.916656,0.980773,5086,4999,87,61288,4999,109,56180,26,0,1.691005,,1.289474,,1.699244,,1.18,,1.699244,1.747355,,,1.753112,
SNP,*,map_l250_m2_e0,PASS,hetalt,QUAL,*,1.0,1.0,0.88,1.0,6,6,0,50,6,0,44,0,0,0.833333,,,,0.833333,,,,0.833333,0.56,,,0.522727,
SNP,*,map_l250_m2_e0,PASS,homalt,QUAL,*,0.982278,0.996938,0.86795,0.989554,2652,2605,47,19788,2605,8,17175,6,0,1.888889,,1.764706,,1.891232,,0.6,,1.891232,1.852941,,,1.848259,
SNP,*,map_l250_m2_e1,PASS,*,QUAL,*,0.982792,0.984926,0.905311,0.983858,7845,7710,135,82671,7710,118,74843,32,0,1.75632,1.920641,1.454545,1.87234,1.762263,1.921502,1.145455,13.75,1.762263,1.773645,3.110293,1.921502,1.776105,3.285002
SNP,*,map_l250_m2_e1,PASS,het,QUAL,*,0.982929,0.978752,0.917194,0.980836,5155,5067,88,62520,5067,110,57343,26,0,1.691906,,1.315789,,1.699521,,1.2,,1.699521,1.751397,,,1.757405,
SNP,*,map_l250_m2_e1,PASS,hetalt,QUAL,*,1.0,1.0,0.88,1.0,6,6,0,50,6,0,44,0,0,0.833333,,,,0.833333,,,,0.833333,0.56,,,0.522727,
SNP,*,map_l250_m2_e1,PASS,homalt,QUAL,*,0.982489,0.996975,0.868415,0.989679,2684,2637,47,20101,2637,8,17456,6,0,1.895361,,1.764706,,1.897802,,0.6,,1.897802,1.854039,,,1.848564,
SNP,*,map_siren,PASS,*,QUAL,*,0.996274,0.996712,0.576418,0.996493,143036,142503,533,337479,142480,470,194529,107,0,2.184213,1.645264,2.236364,1.95,2.184021,1.644246,1.582418,14.16129,2.184076,1.956837,2.040667,1.64426,1.810931,2.408499
SNP,*,map_siren,PASS,het,QUAL,*,0.996052,0.995067,0.606786,0.995559,88915,88564,351,226312,88550,439,137323,80,0,2.177465,,2.407767,,2.176614,,1.582353,,2.176682,1.927824,,,1.788171,
SNP,*,map_siren,PASS,hetalt,QUAL,*,0.974359,1.0,0.714286,0.987013,78,76,2,266,76,0,190,0,0,0.679487,,0.5,,0.684211,,,,0.684211,0.676692,,,0.673684,
SNP,*,map_siren,PASS,homalt,QUAL,*,0.996669,0.999425,0.514116,0.998045,54043,53863,180,110901,53854,31,57016,27,0,2.202358,,2.0,,2.20308,,1.583333,,2.203117,2.027352,,,1.878433,
SNP,*,segdup,PASS,*,QUAL,*,0.998536,0.994928,0.907638,0.996729,27315,27275,40,296747,27269,139,269339,12,0,2.288036,1.600267,1.857143,2.076923,2.288763,1.599676,2.159091,14.444444,2.289626,1.90183,2.257027,1.599104,1.867501,2.341346
SNP,*,segdup,PASS,het,QUAL,*,0.998393,0.992309,0.91774,0.995342,16806,16779,27,205482,16773,130,188579,3,0,2.276662,,1.25,,2.27907,,2.421053,,2.280462,1.88988,,,1.859294,
SNP,*,segdup,PASS,hetalt,QUAL,*,1.0,1.0,0.96875,1.0,7,7,0,224,7,0,217,0,0,0.285714,,,,0.285714,,,,0.285714,0.647321,,,0.658986,
SNP,*,segdup,PASS,homalt,QUAL,*,0.998762,0.999143,0.884689,0.998952,10502,10489,13,91041,10489,9,80543,9,0,2.310845,,5.5,,2.308833,,0.5,,2.308833,1.938323,,,1.896397,
SNP,*,segdupwithalt,PASS,*,QUAL,*,0.0,,1.0,,0,0,0,246579,0,0,246579,0,0,,,,,,,,,,1.86889,2.40517,,1.86889,2.40517
SNP,*,segdupwithalt,PASS,het,QUAL,*,0.0,,1.0,,0,0,0,174002,0,0,174002,0,0,,,,,,,,,,1.864655,,,1.864655,
SNP,*,segdupwithalt,PASS,hetalt,QUAL,*,0.0,,1.0,,0,0,0,232,0,0,232,0,0,,,,,,,,,,0.676724,,,0.676724,
SNP,*,segdupwithalt,PASS,homalt,QUAL,*,0.0,,1.0,,0,0,0,72345,0,0,72345,0,0,,,,,,,,,,1.890216,,,1.890216,
SNP,*,tech_badpromoters,PASS,*,QUAL,*,0.980519,0.986928,0.506452,0.983713,154,151,3,310,151,2,157,2,0,1.138889,0.925,0.5,2.0,1.157143,0.911392,1.0,0.0,1.157143,1.012987,1.012987,0.911392,0.891566,1.150685
SNP,*,tech_badpromoters,PASS,het,QUAL,*,0.972973,1.0,0.538462,0.986301,74,72,2,156,72,0,84,0,0,1.242424,,1.0,,1.25,,,,1.25,1.136986,,,1.04878,
SNP,*,tech_badpromoters,PASS,hetalt,QUAL,*,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
SNP,*,tech_badpromoters,PASS,homalt,QUAL,*,0.9875,0.975309,0.474026,0.981366,80,79,1,154,79,2,73,2,0,1.051282,,0.0,,1.078947,,1.0,,1.078947,0.901235,,,0.738095,
SNP,ti,*,PASS,*,QUAL,*,0.999626,0.999485,0.199254,0.999556,2030623,2029864,759,2536201,2029806,1046,505349,129,0,,1.592133,,2.785,,1.591828,,23.325581,,,1.654913,1.591794,,1.936948
SNP,ti,*,PASS,het,QUAL,*,0.999553,0.999196,0.210721,0.999375,1246898,1246341,557,1580300,1246295,1003,333002,90,0,,,,,,,,,,,,,,
SNP,ti,*,PASS,hetalt,QUAL,*,0.996448,1.0,0.431611,0.998221,563,561,2,987,561,0,426,0,0,,,,,,,,,,,,,,
SNP,ti,*,PASS,homalt,QUAL,*,0.999745,0.999945,0.180038,0.999845,783162,782962,200,954914,782950,43,171921,39,0,,,,,,,,,,,,,,
SNP,ti,HG002complexvar,PASS,*,QUAL,*,0.999268,0.999788,0.195271,0.999528,496098,495735,363,616083,495675,105,120303,55,0,,1.62254,,2.373832,,1.622114,,3.565217,,,1.600845,1.621949,,1.516394
SNP,ti,HG002complexvar,PASS,het,QUAL,*,0.999172,0.999733,0.191086,0.999452,306806,306552,254,379008,306503,82,72423,32,0,,,,,,,,,,,,,,
SNP,ti,HG002complexvar,PASS,hetalt,QUAL,*,0.990099,1.0,0.375,0.995025,202,200,2,320,200,0,120,0,0,,,,,,,,,,,,,,
SNP,ti,HG002complexvar,PASS,homalt,QUAL,*,0.999434,0.999878,0.201728,0.999656,189090,188983,107,236755,188972,23,47760,23,0,,,,,,,,,,,,,,
SNP,ti,HG002compoundhet,PASS,*,QUAL,*,0.998295,0.998471,0.374002,0.998383,17008,16979,29,27171,16983,26,10162,20,0,,1.287443,,4.4,,1.285277,,3.333333,,,1.485096,1.285834,,1.897764
SNP,ti,HG002compoundhet,PASS,het,QUAL,*,0.997624,0.99784,0.413701,0.997732,9258,9236,22,15794,9240,20,6534,14,0,,,,,,,,,,,,,,
SNP,ti,HG002compoundhet,PASS,hetalt,QUAL,*,0.996422,1.0,0.249326,0.998208,559,557,2,742,557,0,185,0,0,,,,,,,,,,,,,,
SNP,ti,HG002compoundhet,PASS,homalt,QUAL,*,0.999305,0.999166,0.323742,0.999235,7191,7186,5,10635,7186,6,3443,6,0,,,,,,,,,,,,,,
SNP,ti,decoy,PASS,*,QUAL,*,0.0,,1.0,,0,0,0,75090,0,0,75090,0,0,,,,,,,,,,,2.489839,,,2.489839
SNP,ti,decoy,PASS,het,QUAL,*,0.0,,1.0,,0,0,0,53539,0,0,53539,0,0,,,,,,,,,,,,,,
SNP,ti,decoy,PASS,hetalt,QUAL,*,0.0,,1.0,,0,0,0,48,0,0,48,0,0,,,,,,,,,,,,,,
SNP,ti,decoy,PASS,homalt,QUAL,*,0.0,,1.0,,0,0,0,21503,0,0,21503,0,0,,,,,,,,,,,,,,
SNP,ti,func_cds,PASS,*,QUAL,*,0.999538,0.999075,0.276402,0.999306,12973,12967,6,17934,12965,12,4957,0,0,,1.619067,,1.0,,1.619442,,,,,1.72766,1.619038,,2.05182
SNP,ti,func_cds,PASS,het,QUAL,*,0.999626,0.998504,0.293065,0.999065,8016,8013,3,11349,8011,12,3326,0,0,,,,,,,,,,,,,,
SNP,ti,func_cds,PASS,hetalt,QUAL,*,1.0,1.0,0.625,1.0,6,6,0,16,6,0,10,0,0,,,,,,,,,,,,,,
SNP,ti,func_cds,PASS,homalt,QUAL,*,0.999394,1.0,0.246765,0.999697,4951,4948,3,6569,4948,0,1621,0,0,,,,,,,,,,,,,,
SNP,ti,lowcmp_AllRepeats_51to200bp_gt95identity_merged,PASS,*,QUAL,*,0.988969,0.993352,0.666209,0.991156,3173,3138,35,9464,3138,21,6305,9,0,,1.635382,,2.181818,,1.630344,,20.0,,,2.176964,1.630344,,2.532511
SNP,ti,lowcmp_AllRepeats_51to200bp_gt95identity_merged,PASS,het,QUAL,*,0.987811,0.989822,0.6969,0.988815,1969,1945,24,6483,1945,20,4518,8,0,,,,,,,,,,,,,,
SNP,ti,lowcmp_AllRepeats_51to200bp_gt95identity_merged,PASS,hetalt,QUAL,*,0.0,,1.0,,0,0,0,3,0,0,3,0,0,,,,,,,,,,,,,,
SNP,ti,lowcmp_AllRepeats_51to200bp_gt95identity_merged,PASS,homalt,QUAL,*,0.990864,0.999162,0.59906,0.994996,1204,1193,11,2978,1193,1,1784,1,0,,,,,,,,,,,,,,
SNP,ti,lowcmp_AllRepeats_gt200bp_gt95identity_merged,PASS,*,QUAL,*,0.0,,1.0,,0,0,0,8636,0,0,8636,0,0,,,,,,,,,,,2.401655,,,2.401655
SNP,ti,lowcmp_AllRepeats_gt200bp_gt95identity_merged,PASS,het,QUAL,*,0.0,,1.0,,0,0,0,6093,0,0,6093,0,0,,,,,,,,,,,,,,
SNP,ti,lowcmp_AllRepeats_gt200bp_gt95identity_merged,PASS,hetalt,QUAL,*,0.0,,1.0,,0,0,0,6,0,0,6,0,0,,,,,,,,,,,,,,
SNP,ti,lowcmp_AllRepeats_gt200bp_gt95identity_merged,PASS,homalt,QUAL,*,0.0,,1.0,,0,0,0,2537,0,0,2537,0,0,,,,,,,,,,,,,,
SNP,ti,lowcmp_AllRepeats_lt51bp_gt95identity_merged,PASS,*,QUAL,*,0.998752,0.996302,0.563328,0.997525,27235,27201,34,62539,27208,101,35230,9,0,,1.759424,,4.5,,1.757757,,32.666667,,,2.126363,1.758467,,2.475654
SNP,ti,lowcmp_AllRepeats_lt51bp_gt95identity_merged,PASS,het,QUAL,*,0.998445,0.994381,0.589705,0.996409,17362,17335,27,42506,17342,98,25066,6,0,,,,,,,,,,,,,,
SNP,ti,lowcmp_AllRepeats_lt51bp_gt95identity_merged,PASS,hetalt,QUAL,*,0.8,1.0,0.906977,0.888889,5,4,1,43,4,0,39,0,0,,,,,,,,,,,,,,
SNP,ti,lowcmp_AllRepeats_lt51bp_gt95identity_merged,PASS,homalt,QUAL,*,0.999392,0.999696,0.506503,0.999544,9868,9862,6,19990,9862,3,10125,3,0,,,,,,,,,,,,,,
SNP,ti,lowcmp_Human_Full_Genome_TRDB_hg19_150331,PASS,*,QUAL,*,0.994659,0.994037,0.684571,0.994348,30329,30167,162,96234,30174,181,65879,23,0,,1.690301,,2.24,,1.687851,,35.2,,,2.03411,1.688475,,2.215458
SNP,ti,lowcmp_Human_Full_Genome_TRDB_hg19_150331,PASS,het,QUAL,*,0.99412,0.990794,0.70342,0.992455,19048,18936,112,64465,18943,176,45346,19,0,,,,,,,,,,,,,,
SNP,ti,lowcmp_Human_Full_Genome_TRDB_hg19_150331,PASS,hetalt,QUAL,*,1.0,1.0,0.844156,1.0,12,12,0,77,12,0,65,0,0,,,,,,,,,,,,,,
SNP,ti,lowcmp_Human_Full_Genome_TRDB_hg19_150331,PASS,homalt,QUAL,*,0.995563,0.999555,0.645841,0.997555,11269,11219,50,31692,11219,5,20468,4,0,,,,,,,,,,,,,,
SNP,ti,lowcmp_Human_Full_Genome_TRDB_hg19_150331_TRgt6_51to200bp_gt95identity_merged,PASS,*,QUAL,*,0.992716,0.994786,0.497993,0.99375,2883,2862,21,5731,2862,15,2854,3,0,,1.601986,,3.2,,1.594742,,14.0,,,1.92398,1.594742,,2.334112
SNP,ti,lowcmp_Human_Full_Genome_TRDB_hg19_150331_TRgt6_51to200bp_gt95identity_merged,PASS,het,QUAL,*,0.990986,0.992104,0.529833,0.991545,1775,1759,16,3771,1759,14,1998,2,0,,,,,,,,,,,,,,
SNP,ti,lowcmp_Human_Full_Genome_TRDB_hg19_150331_TRgt6_51to200bp_gt95identity_merged,PASS,hetalt,QUAL,*,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
SNP,ti,lowcmp_Human_Full_Genome_TRDB_hg19_150331_TRgt6_51to200bp_gt95identity_merged,PASS,homalt,QUAL,*,0.995487,0.999094,0.436735,0.997288,1108,1103,5,1960,1103,1,856,1,0,,,,,,,,,,,,,,
SNP,ti,lowcmp_Human_Full_Genome_TRDB_hg19_150331_TRgt6_gt200bp_gt95identity_merged,PASS,*,QUAL,*,0.0,,1.0,,0,0,0,8574,0,0,8574,0,0,,,,,,,,,,,2.404052,,,2.404052
SNP,ti,lowcmp_Human_Full_Genome_TRDB_hg19_150331_TRgt6_gt200bp_gt95identity_merged,PASS,het,QUAL,*,0.0,,1.0,,0,0,0,6051,0,0,6051,0,0,,,,,,,,,,,,,,
SNP,ti,lowcmp_Human_Full_Genome_TRDB_hg19_150331_TRgt6_gt200bp_gt95identity_merged,PASS,hetalt,QUAL,*,0.0,,1.0,,0,0,0,6,0,0,6,0,0,,,,,,,,,,,,,,
SNP,ti,lowcmp_Human_Full_Genome_TRDB_hg19_150331_TRgt6_gt200bp_gt95identity_merged,PASS,homalt,QUAL,*,0.0,,1.0,,0,0,0,2517,0,0,2517,0,0,,,,,,,,,,,,,,
SNP,ti,lowcmp_Human_Full_Genome_TRDB_hg19_150331_TRgt6_lt101bp_gt95identity_merged,PASS,*,QUAL,*,0.998468,0.995925,0.499936,0.997195,3916,3910,6,7851,3910,16,3925,1,0,,1.728223,,2.0,,1.727844,,,,,2.050525,1.727844,,2.442105
SNP,ti,lowcmp_Human_Full_Genome_TRDB_hg19_150331_TRgt6_lt101bp_gt95identity_merged,PASS,het,QUAL,*,0.998387,0.993579,0.527672,0.995977,2480,2476,4,5276,2476,16,2784,1,0,,,,,,,,,,,,,,
SNP,ti,lowcmp_Human_Full_Genome_TRDB_hg19_150331_TRgt6_lt101bp_gt95identity_merged,PASS,hetalt,QUAL,*,1.0,1.0,0.5,1.0,1,1,0,2,1,0,1,0,0,,,,,,,,,,,,,,
SNP,ti,lowcmp_Human_Full_Genome_TRDB_hg19_150331_TRgt6_lt101bp_gt95identity_merged,PASS,homalt,QUAL,*,0.998606,1.0,0.443063,0.999303,1435,1433,2,2573,1433,0,1140,0,0,,,,,,,,,,,,,,
SNP,ti,lowcmp_Human_Full_Genome_TRDB_hg19_150331_TRgt6_lt51bp_gt95identity_merged,PASS,*,QUAL,*,1.0,0.997484,0.527816,0.998741,2379,2379,0,5051,2379,6,2666,0,0,,1.834327,,,,1.834327,,,,,2.136025,1.834327,,2.45655
SNP,ti,lowcmp_Human_Full_Genome_TRDB_hg19_150331_TRgt6_lt51bp_gt95identity_merged,PASS,het,QUAL,*,1.0,0.996117,0.550741,0.998054,1539,1539,0,3439,1539,6,1894,0,0,,,,,,,,,,,,,,
SNP,ti,lowcmp_Human_Full_Genome_TRDB_hg19_150331_TRgt6_lt51bp_gt95identity_merged,PASS,hetalt,QUAL,*,1.0,1.0,0.5,1.0,1,1,0,2,1,0,1,0,0,,,,,,,,,,,,,,
SNP,ti,lowcmp_Human_Full_Genome_TRDB_hg19_150331_TRgt6_lt51bp_gt95identity_merged,PASS,homalt,QUAL,*,1.0,1.0,0.478882,1.0,839,839,0,1610,839,0,771,0,0,,,,,,,,,,,,,,
SNP,ti,lowcmp_Human_Full_Genome_TRDB_hg19_150331_TRlt7_51to200bp_gt95identity_merged,PASS,*,QUAL,*,0.968037,0.990654,0.91322,0.979215,219,212,7,2466,212,2,2252,2,0,,2.173913,,1.333333,,2.212121,,,,,2.591837,2.212121,,2.629032
SNP,ti,lowcmp_Human_Full_Genome_TRDB_hg19_150331_TRlt7_51to200bp_gt95identity_merged,PASS,het,QUAL,*,0.973333,0.986486,0.91676,0.979866,150,146,4,1778,146,2,1630,2,0,,,,,,,,,,,,,,
SNP,ti,lowcmp_Human_Full_Genome_TRDB_hg19_150331_TRlt7_51to200bp_gt95identity_merged,PASS,hetalt,QUAL,*,0.0,,1.0,,0,0,0,2,0,0,2,0,0,,,,,,,,,,,,,,
SNP,ti,lowcmp_Human_Full_Genome_TRDB_hg19_150331_TRlt7_51to200bp_gt95identity_merged,PASS,homalt,QUAL,*,0.956522,1.0,0.90379,0.977778,69,66,3,686,66,0,620,0,0,,,,,,,,,,,,,,
SNP,ti,lowcmp_Human_Full_Genome_TRDB_hg19_150331_TRlt7_gt200bp_gt95identity_merged,PASS,*,QUAL,*,0.0,,1.0,,0,0,0,62,0,0,62,0,0,,,,,,,,,,,2.1,,,2.1
SNP,ti,lowcmp_Human_Full_Genome_TRDB_hg19_150331_TRlt7_gt200bp_gt95identity_merged,PASS,het,QUAL,*,0.0,,1.0,,0,0,0,42,0,0,42,0,0,,,,,,,,,,,,,,
SNP,ti,lowcmp_Human_Full_Genome_TRDB_hg19_150331_TRlt7_gt200bp_gt95identity_merged,PASS,hetalt,QUAL,*,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
SNP,ti,lowcmp_Human_Full_Genome_TRDB_hg19_150331_TRlt7_gt200bp_gt95identity_merged,PASS,homalt,QUAL,*,0.0,,1.0,,0,0,0,20,0,0,20,0,0,,,,,,,,,,,,,,
SNP,ti,lowcmp_Human_Full_Genome_TRDB_hg19_150331_TRlt7_lt101bp_gt95identity_merged,PASS,*,QUAL,*,0.991304,0.994466,0.877541,0.992883,1265,1254,11,10330,1258,7,9065,7,0,,1.953271,,0.833333,,1.969194,,,,,2.618246,1.978673,,2.726524
SNP,ti,lowcmp_Human_Full_Genome_TRDB_hg19_150331_TRlt7_lt101bp_gt95identity_merged,PASS,het,QUAL,*,0.994019,0.991686,0.887162,0.992851,836,831,5,7462,835,7,6620,7,0,,,,,,,,,,,,,,
SNP,ti,lowcmp_Human_Full_Genome_TRDB_hg19_150331_TRlt7_lt101bp_gt95identity_merged,PASS,hetalt,QUAL,*,1.0,1.0,0.944444,1.0,1,1,0,18,1,0,17,0,0,,,,,,,,,,,,,,
SNP,ti,lowcmp_Human_Full_Genome_TRDB_hg19_150331_TRlt7_lt101bp_gt95identity_merged,PASS,homalt,QUAL,*,0.985981,1.0,0.85193,0.992941,428,422,6,2850,422,0,2428,0,0,,,,,,,,,,,,,,
SNP,ti,lowcmp_Human_Full_Genome_TRDB_hg19_150331_TRlt7_lt51bp_gt95identity_merged,PASS,*,QUAL,*,0.994419,0.995362,0.869838,0.99489,1075,1069,6,8282,1073,5,7204,5,0,,1.926431,,1.0,,1.934066,,,,,2.593913,1.945055,,2.713326
SNP,ti,lowcmp_Human_Full_Genome_TRDB_hg19_150331_TRlt7_lt51bp_gt95identity_merged,PASS,het,QUAL,*,0.995757,0.992987,0.880489,0.99437,707,704,3,5966,708,5,5253,5,0,,,,,,,,,,,,,,
SNP,ti,lowcmp_Human_Full_Genome_TRDB_hg19_150331_TRlt7_lt51bp_gt95identity_merged,PASS,hetalt,QUAL,*,1.0,1.0,0.9375,1.0,1,1,0,16,1,0,15,0,0,,,,,,,,,,,,,,
SNP,ti,lowcmp_Human_Full_Genome_TRDB_hg19_150331_TRlt7_lt51bp_gt95identity_merged,PASS,homalt,QUAL,*,0.991826,1.0,0.841739,0.995896,367,364,3,2300,364,0,1936,0,0,,,,,,,,,,,,,,
SNP,ti,lowcmp_Human_Full_Genome_TRDB_hg19_150331_all_gt95identity_merged,PASS,*,QUAL,*,0.994761,0.995684,0.780559,0.995223,6490,6456,34,29566,6460,28,23078,10,0,,1.746825,,2.090909,,1.745215,,27.0,,,2.311288,1.746916,,2.509514
SNP,ti,lowcmp_Human_Full_Genome_TRDB_hg19_150331_all_gt95identity_merged,PASS,het,QUAL,*,0.994426,0.993469,0.799505,0.993947,4126,4103,23,20619,4107,27,16485,9,0,,,,,,,,,,,,,,
SNP,ti,lowcmp_Human_Full_Genome_TRDB_hg19_150331_all_gt95identity_merged,PASS,hetalt,QUAL,*,1.0,1.0,0.923077,1.0,2,2,0,26,2,0,24,0,0,,,,,,,,,,,,,,
SNP,ti,lowcmp_Human_Full_Genome_TRDB_hg19_150331_all_gt95identity_merged,PASS,homalt,QUAL,*,0.995343,0.999575,0.736352,0.997454,2362,2351,11,8921,2351,1,6569,1,0,,,,,,,,,,,,,,
SNP,ti,lowcmp_Human_Full_Genome_TRDB_hg19_150331_all_merged,PASS,*,QUAL,*,0.994659,0.994037,0.684571,0.994348,30329,30167,162,96234,30174,181,65879,23,0,,1.690301,,2.24,,1.687851,,35.2,,,2.03411,1.688475,,2.215458
SNP,ti,lowcmp_Human_Full_Genome_TRDB_hg19_150331_all_merged,PASS,het,QUAL,*,0.99412,0.990794,0.70342,0.992455,19048,18936,112,64465,18943,176,45346,19,0,,,,,,,,,,,,,,
SNP,ti,lowcmp_Human_Full_Genome_TRDB_hg19_150331_all_merged,PASS,hetalt,QUAL,*,1.0,1.0,0.844156,1.0,12,12,0,77,12,0,65,0,0,,,,,,,,,,,,,,
SNP,ti,lowcmp_Human_Full_Genome_TRDB_hg19_150331_all_merged,PASS,homalt,QUAL,*,0.995563,0.999555,0.645841,0.997555,11269,11219,50,31692,11219,5,20468,4,0,,,,,,,,,,,,,,
SNP,ti,lowcmp_SimpleRepeat_diTR_11to50,PASS,*,QUAL,*,0.99767,0.999153,0.700843,0.998411,4722,4711,11,15781,4717,4,11060,3,0,,1.857748,,1.75,,1.85801,,,,,2.348417,1.86165,,2.609349
SNP,ti,lowcmp_SimpleRepeat_diTR_11to50,PASS,het,QUAL,*,0.997719,0.998698,0.722092,0.998208,3069,3062,7,11054,3068,4,7982,3,0,,,,,,,,,,,,,,
SNP,ti,lowcmp_SimpleRepeat_diTR_11to50,PASS,hetalt,QUAL,*,1.0,1.0,0.95,1.0,1,1,0,20,1,0,19,0,0,,,,,,,,,,,,,,
SNP,ti,lowcmp_SimpleRepeat_diTR_11to50,PASS,homalt,QUAL,*,0.997579,1.0,0.649883,0.998788,1652,1648,4,4707,1648,0,3059,0,0,,,,,,,,,,,,,,
SNP,ti,lowcmp_SimpleRepeat_diTR_51to200,PASS,*,QUAL,*,0.941176,0.941176,0.975955,0.941176,17,16,1,707,16,1,690,1,0,,1.833333,,,,1.666667,,,,,3.080925,1.666667,,3.125749
SNP,ti,lowcmp_SimpleRepeat_diTR_51to200,PASS,het,QUAL,*,0.909091,0.909091,0.979362,0.909091,11,10,1,533,10,1,522,1,0,,,,,,,,,,,,,,
SNP,ti,lowcmp_SimpleRepeat_diTR_51to200,PASS,hetalt,QUAL,*,0.0,,1.0,,0,0,0,1,0,0,1,0,0,,,,,,,,,,,,,,
SNP,ti,lowcmp_SimpleRepeat_diTR_51to200,PASS,homalt,QUAL,*,1.0,1.0,0.965318,1.0,6,6,0,173,6,0,167,0,0,,,,,,,,,,,,,,
SNP,ti,lowcmp_SimpleRepeat_diTR_gt200,PASS,*,QUAL,*,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
SNP,ti,lowcmp_SimpleRepeat_diTR_gt200,PASS,het,QUAL,*,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
SNP,ti,lowcmp_SimpleRepeat_diTR_gt200,PASS,hetalt,QUAL,*,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
SNP,ti,lowcmp_SimpleRepeat_diTR_gt200,PASS,homalt,QUAL,*,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
SNP,ti,lowcmp_SimpleRepeat_homopolymer_6to10,PASS,*,QUAL,*,0.999181,0.999509,0.460498,0.999345,6107,6102,5,11316,6102,3,5211,2,0,,1.840856,,4.0,,1.839851,,2.0,,,1.980754,1.839851,,2.164842
SNP,ti,lowcmp_SimpleRepeat_homopolymer_6to10,PASS,het,QUAL,*,0.998989,0.999494,0.473712,0.999241,3956,3952,4,7513,3952,2,3559,1,0,,,,,,,,,,,,,,
SNP,ti,lowcmp_SimpleRepeat_homopolymer_6to10,PASS,hetalt,QUAL,*,1.0,1.0,0.8,1.0,2,2,0,10,2,0,8,0,0,,,,,,,,,,,,,,
SNP,ti,lowcmp_SimpleRepeat_homopolymer_6to10,PASS,homalt,QUAL,*,0.999535,0.999535,0.43343,0.999535,2149,2148,1,3793,2148,1,1644,1,0,,,,,,,,,,,,,,
